replicas,load_pct,aggregate_bw_gbps,latency_cycles,requested_request_gbps_per_node,request_gbps,response_gbps,label,log_path
4,60,125.9769,3618.0912500000004,8.01,55.66471,70.31218,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load060_right_bw08p01.out
4,60,125.9812,3616.5475,7.06,55.66716,70.3139,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load060_iter03_bw07p06.out
4,70,6.72703,801.505875,0.3,2.394327,4.332703,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_base_bw00p30.out
4,70,83.0212,870.5292500000002,3.7,29.57855,53.44269,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_left_bw03p70.out
4,70,137.0069,932.9618750000001,6.1,48.81796,88.189,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter00_bw06p10.out
4,70,150.4974,930.706375,6.7,53.62636,96.871,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter01_bw06p70.out
4,70,160.6114,942.09725,7.15,57.22912,103.3822,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter02_bw07p15.out
4,70,162.5148,949.10025,7.24,57.90643,104.6084,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter04_bw07p24.out
4,70,163.5825,952.2885000000002,7.29,58.28878,105.2939,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter06_bw07p29.out
4,70,164.1735,957.7185000000001,7.31,58.49637,105.6772,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter08_bw07p31.out
4,70,164.5192,960.219125,7.33,58.62193,105.8974,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter10_bw07p33.out
4,70,164.7111,960.7135,7.34,58.69037,106.0209,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter12_bw07p34.out
4,70,164.8148,960.5982499999999,7.34,58.72901,106.0858,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter14_bw07p34.out
4,70,165.1386,1200.3912500000001,7.36,58.84006,106.2985,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter13_bw07p36.out
4,70,165.28,1328.62125,7.36,58.89206,106.3881,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter11_bw07p36.out
4,70,165.5005,1905.3300000000002,7.37,58.97792,106.5225,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter09_bw07p37.out
4,70,165.6845,3098.11,7.39,59.0357,106.64869999999999,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter07_bw07p39.out
4,70,165.7672,3679.2362499999995,8.51,59.06666,106.70060000000001,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_right_bw08p51.out
4,70,165.8164,3670.4362499999997,7.43,59.08426,106.7321,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter05_bw07p43.out
4,70,165.8408,3660.14875,7.49,59.09349,106.7472,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load070_iter03_bw07p49.out
4,80,8.78577,802.2012500000001,0.3,2.391777,6.3940079999999995,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_base_bw00p30.out
4,80,120.1551,887.6801250000002,4.1,32.77084,87.3842,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_left_bw04p10.out
4,80,198.2455,965.5048749999999,6.76,54.06827,144.1773,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter00_bw06p76.out
4,80,217.7714,973.1571250000001,7.42,59.39307,158.3784,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter01_bw07p42.out
4,80,232.4162,992.8788749999999,7.92,63.38765,169.0286,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter02_bw07p92.out
4,80,235.1572,997.944375,8.02,64.1352,171.0219,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter04_bw08p02.out
4,80,236.6951,997.146625,8.07,64.5548,172.1406,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter06_bw08p07.out
4,80,236.957,997.2873749999998,8.08,64.62462,172.3322,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter11_bw08p08.out
4,80,237.1627,998.575375,8.09,64.68102999999999,172.4817,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter13_bw08p09.out
4,80,237.5709,999.675,8.1,64.79403,172.7771,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter08_bw08p10.out
4,80,237.6287,999.625875,8.1,64.81117,172.8174,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter14_bw08p10.out
4,80,237.7806,1008.4325,8.11,64.85036,172.93030000000002,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter12_bw08p11.out
4,80,238.052,1064.74875,8.12,64.92758,173.1243,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter10_bw08p12.out
4,80,238.8499,3172.8075,8.17,65.15393,173.6961,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter09_bw08p17.out
4,80,238.9179,3454.3775,8.3,65.16221999999999,173.7559,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter03_bw08p30.out
4,80,238.9249,3452.455,9.42,65.15503,173.7699,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_right_bw09p42.out
4,80,238.9287,3451.807500000001,8.23,65.16239999999999,173.7663,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter05_bw08p23.out
4,80,238.936,3442.1812499999996,8.19,65.1651,173.7709,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load080_iter07_bw08p19.out
4,90,12.57282,799.8070000000001,0.3,2.40659,10.16621,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_base_bw00p30.out
4,90,121.5068,886.37975,2.9,23.207050000000002,98.2997,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_left_bw02p90.out
4,90,200.50639999999999,962.3546249999999,4.79,38.29993,162.2064,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter00_bw04p79.out
4,90,220.2423,982.3072500000003,5.26,42.06751,178.1749,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter01_bw05p26.out
4,90,223.9461,989.6920000000001,5.35,42.77484,181.1712,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter03_bw05p35.out
4,90,226.0316,989.0508749999999,5.4,43.17417,182.85750000000002,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter05_bw05p40.out
4,90,227.2012,989.3361249999998,5.42,43.39869,183.8024,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter07_bw05p42.out
4,90,229.2151,992.8427499999999,5.47,43.78185,185.4333,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter11_bw05p47.out
4,90,229.8362,995.62175,5.49,43.90105,185.9351,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter08_bw05p49.out
4,90,230.057,996.2251249999999,5.49,43.94443,186.1126,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter12_bw05p49.out
4,90,230.2088,996.934375,5.5,43.97362,186.2352,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter14_bw05p50.out
4,90,230.3308,1000.848375,5.5,43.99812,186.3328,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter10_bw05p50.out
4,90,230.6713,1012.92875,5.51,44.06057,186.6107,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter13_bw05p51.out
4,90,230.713,1014.9812499999999,5.51,44.07098,186.6419,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter06_bw05p51.out
4,90,231.8033,1098.7837499999998,5.53,44.27968,187.52360000000002,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter09_bw05p53.out
4,90,232.2684,1146.14375,5.55,44.36788,187.90030000000002,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter04_bw05p55.out
4,90,235.0467,1545.5887500000001,5.61,44.89626,190.1504,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_iter02_bw05p61.out
4,90,239.8795,4997.2025,6.67,45.8193,194.0602,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load090_right_bw06p67.out
4,100,21.60042,798.0687499999999,0.3,2.400046,19.20037,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_base_bw00p30.out
4,100,110.5915,816.9936250000001,1.54,12.28794,98.3035,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_left_bw01p54.out
4,100,182.4771,811.2421250000001,2.53,20.2748,162.2021,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter00_bw02p53.out
4,100,200.4459,812.3755000000001,2.78,22.272370000000002,178.1733,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter01_bw02p78.out
4,100,203.81900000000002,818.9968749999999,2.83,22.64655,181.1725,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter03_bw02p83.out
4,100,205.7117,822.5498749999998,2.86,22.85685,182.855,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter05_bw02p86.out
4,100,206.7774,822.0291249999999,2.87,22.97524,183.80200000000002,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter07_bw02p87.out
4,100,209.1659,934.0003750000001,2.91,23.24175,185.9241,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter08_bw02p91.out
4,100,209.6141,970.4321249999999,2.91,23.29186,186.32240000000002,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter10_bw02p91.out
4,100,209.8667,992.0805,2.92,23.3199,186.5469,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter12_bw02p92.out
4,100,209.9651,1000.7311250000001,2.92,23.33081,186.6343,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter06_bw02p92.out
4,100,210.0126,1004.965,2.92,23.33609,186.6767,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter14_bw02p92.out
4,100,210.4377,1044.7387500000002,2.92,23.38329,187.0545,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter13_bw02p92.out
4,100,210.6293,1063.76,2.93,23.40409,187.2253,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter11_bw02p93.out
4,100,210.9662,1098.7999999999997,2.93,23.44192,187.5242,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter09_bw02p93.out
4,100,211.3884,1146.1950000000002,2.94,23.48882,187.8999,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter04_bw02p94.out
4,100,213.91729999999998,1545.6412500000001,2.97,23.76945,190.1478,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_iter02_bw02p97.out
4,100,220.1704,11089.4,3.53,24.4633,195.7071,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica004_load100_right_bw03p53.out
5,0,2.401085,802.3657499999999,0.3,2.401085,0.0,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_base_bw00p30.out
5,0,24.57982,847.684625,3.07,24.57982,0.0,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_left_bw03p07.out
5,0,40.55044,869.4819999999999,5.07,40.55044,0.0,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter00_bw05p07.out
5,0,44.54075,856.1471250000001,5.57,44.54075,0.0,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter01_bw05p57.out
5,0,47.5392,951.661,5.94,47.5392,0.0,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter02_bw05p94.out
5,0,48.1008,940.5379999999998,6.01,48.1008,0.0,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter04_bw06p01.out
5,0,48.41672,934.394,6.05,48.41672,0.0,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter06_bw06p05.out
5,0,48.5944,930.9750000000001,6.07,48.5944,0.0,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter08_bw06p07.out
5,0,48.69432,929.0630000000001,6.09,48.69432,0.0,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter10_bw06p09.out
5,0,48.75056,927.989,6.09,48.75056,0.0,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter12_bw06p09.out
5,0,48.876419999999996,925.5972499999999,6.11,48.876419999999996,0.0,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter13_bw06p11.out
5,0,48.91801,1067.47875,6.11,48.91801,0.0,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter11_bw06p11.out
5,0,48.97278,1368.3375,6.12,48.97278,0.0,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter14_bw06p12.out
5,0,48.99362,1552.21625,6.12,48.99362,0.0,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter09_bw06p12.out
5,0,49.09134,4061.22375,6.14,49.09134,0.0,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter07_bw06p14.out
5,0,49.09487,4298.29625,7.07,49.09487,0.0,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_right_bw07p07.out
5,0,49.09827,4298.17,6.22,49.09827,0.0,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter03_bw06p22.out
5,0,49.11158,4295.65625,6.17,49.11158,0.0,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load000_iter05_bw06p17.out
5,10,2.658143,804.3884999999999,0.3,2.398814,0.2593312,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_base_bw00p30.out
5,10,27.57965,847.492,3.11,24.85197,2.727691,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_left_bw03p11.out
5,10,45.48931,871.9,5.12,40.99931,4.489992,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter00_bw05p12.out
5,10,49.97052,851.2194999999999,5.63,45.03517,4.935351,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter01_bw05p63.out
5,10,53.32704,954.3070000000001,6.01,48.06672,5.26036,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter02_bw06p01.out
5,10,53.95704,943.154,6.08,48.63456,5.322504,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter04_bw06p08.out
5,10,54.31136,936.9940000000001,6.12,48.95384,5.357448,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter06_bw06p12.out
5,10,54.5108,933.5630000000001,6.14,49.13368,5.377128,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter08_bw06p14.out
5,10,54.62297,931.645,6.15,49.23477,5.388193,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter10_bw06p15.out
5,10,54.68605,930.569,6.16,49.291650000000004,5.394417,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter12_bw06p16.out
5,10,54.82741,928.169,6.18,49.41901,5.408357,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter13_bw06p18.out
5,10,54.885040000000004,1067.2549999999999,6.18,49.46201,5.42304,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter11_bw06p18.out
5,10,54.94355,1382.7962499999999,6.19,49.514920000000004,5.428621,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter14_bw06p19.out
5,10,54.968199999999996,1554.2275000000002,6.19,49.53855,5.429646,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter09_bw06p19.out
5,10,55.04264,4006.35875,6.24,49.6056,5.4370460000000005,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter05_bw06p24.out
5,10,55.06633,3273.2175,6.21,49.62808,5.438251,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter07_bw06p21.out
5,10,55.06706,4005.32,7.14,49.62799,5.4390540000000005,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_right_bw07p14.out
5,10,55.08537,4006.75,6.29,49.64477,5.440607,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load010_iter03_bw06p29.out
5,20,2.9871309999999998,800.0187500000001,0.3,2.404277,0.5828549,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_base_bw00p30.out
5,20,31.29686,848.800125,3.15,25.18796,6.108915,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_left_bw03p15.out
5,20,51.64224,874.9270000000002,5.19,41.5572,10.08512,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter00_bw05p19.out
5,20,56.71899,844.8915000000001,5.71,45.64897,11.07,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter01_bw05p71.out
5,20,60.53038,957.4110000000001,6.09,48.7202,11.81016,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter02_bw06p09.out
5,20,61.2536,946.418,6.16,49.29656,11.95696,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter04_bw06p16.out
5,20,61.65455,940.2349999999999,6.2,49.62061,12.03394,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter06_bw06p20.out
5,20,61.88078,936.795,6.23,49.802690000000005,12.07809,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter08_bw06p23.out
5,20,62.00806,934.871,6.24,49.90516,12.10297,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter10_bw06p24.out
5,20,62.08104,933.792125,6.25,49.96248,12.11848,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter12_bw06p25.out
5,20,62.24016,931.3803750000001,6.26,50.09191,12.14824,iter13,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter13_bw06p26.out
5,20,62.28738,1067.0974999999999,6.27,50.13407,12.15332,iter11,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter11_bw06p27.out
5,20,62.359049999999996,1388.5587500000001,6.27,50.19211,12.16693,iter14,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter14_bw06p27.out
5,20,62.38612,1553.525,6.28,50.21319,12.17292,iter09,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter09_bw06p28.out
5,20,62.461330000000004,3027.0175,6.29,50.27443,12.18689,iter07,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter07_bw06p29.out
5,20,62.504529999999995,3914.83875,6.38,50.30788,12.19664,iter03,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter03_bw06p38.out
5,20,62.50913,3916.8587499999994,7.24,50.31224,12.1969,right,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_right_bw07p24.out
5,20,62.55264,3909.4224999999997,6.32,50.34774,12.2049,iter05,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load020_iter05_bw06p32.out
5,30,3.3839509999999997,801.3965000000001,0.3,2.403987,0.979969,base,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load030_base_bw00p30.out
5,30,36.03937,850.32225,3.2,25.61861,10.42074,left,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load030_left_bw03p20.out
5,30,59.45989,878.761625,5.28,42.26936,17.190530000000003,iter00,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load030_iter00_bw05p28.out
5,30,65.32142999999999,858.896625,5.8,46.42883,18.8926,iter01,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load030_iter01_bw05p80.out
5,30,69.71467,960.199125,6.19,49.55487,20.15981,iter02,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load030_iter02_bw06p19.out
5,30,70.5406,950.6265,6.27,50.14084,20.39976,iter04,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load030_iter04_bw06p27.out
5,30,71.00254,944.4141249999999,6.31,50.470330000000004,20.53219,iter06,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load030_iter06_bw06p31.out
5,30,71.26307,940.9578750000001,6.33,50.65553,20.60755,iter08,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load030_iter08_bw06p33.out
5,30,71.41094,939.025,6.34,50.759479999999996,20.65148,iter10,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load030_iter10_bw06p34.out
5,30,71.49339,937.9445000000002,6.35,50.81807,20.67532,iter12,/Users/kevinshan/Documents/gt_classes/research/sst/cscore_sstelem/experiments/replica_count/logs/run_replica005_load030_iter12_bw06p35.out
